SEP=;
DateTime;CoreBodyTemp [C];TempChangeRate [C/h];TempQuality [1(poor) to 4(excellent)];SkinTemp [C]
20.01.2023 00:00:50;;;;23.03
20.01.2023 00:01:50;;;;23.02
20.01.2023 00:02:50;;;;23.01
20.01.2023 00:03:50;;;;23
20.01.2023 00:04:50;;;;22.98
20.01.2023 00:05:50;;;;22.97
20.01.2023 00:06:50;;;;22.97
20.01.2023 00:07:50;;;;22.96
20.01.2023 00:08:50;;;;22.95
20.01.2023 00:09:50;;;;22.95
20.01.2023 00:10:50;;;;22.94
20.01.2023 00:11:50;;;;22.94
20.01.2023 00:12:50;;;;22.93
20.01.2023 00:13:50;;;;22.93
20.01.2023 00:14:50;;;;22.92
20.01.2023 00:15:50;;;;22.92
20.01.2023 00:16:50;;;;22.92
20.01.2023 00:17:50;;;;22.91
20.01.2023 00:18:50;;;;22.91
20.01.2023 00:19:50;;;;22.91
20.01.2023 00:20:50;;;;22.91
20.01.2023 00:21:50;;;;22.91
20.01.2023 00:22:50;;;;22.91
20.01.2023 00:23:50;;;;22.9
20.01.2023 00:24:50;;;;22.9
20.01.2023 00:25:50;;;;22.9
20.01.2023 00:26:50;;;;22.9
20.01.2023 00:27:50;;;;22.9
20.01.2023 00:28:50;;;;22.89
20.01.2023 00:29:50;;;;22.89
20.01.2023 00:30:50;;;;22.89
20.01.2023 00:31:50;;;;22.89
20.01.2023 00:32:50;;;;22.89
20.01.2023 00:33:50;;;;22.89
20.01.2023 00:34:50;;;;22.89
20.01.2023 00:35:50;;;;22.88
20.01.2023 00:36:50;;;;22.88
20.01.2023 00:37:50;;;;22.88
20.01.2023 00:38:51;;;;22.88
20.01.2023 00:39:51;;;;22.88
20.01.2023 00:40:51;;;;22.88
20.01.2023 00:41:51;;;;22.88
20.01.2023 00:42:51;;;;22.88
20.01.2023 00:43:51;;;;22.88
20.01.2023 00:44:51;;;;22.87
20.01.2023 00:45:51;;;;22.87
20.01.2023 00:46:51;;;;22.87
20.01.2023 00:47:51;;;;22.87
20.01.2023 00:48:51;;;;22.87
20.01.2023 00:49:51;;;;22.86
20.01.2023 00:50:51;;;;22.86
20.01.2023 00:51:51;;;;22.86
20.01.2023 00:52:51;;;;22.86
20.01.2023 00:53:51;;;;22.86
20.01.2023 00:54:51;;;;22.85
20.01.2023 00:55:51;;;;22.85
20.01.2023 00:56:51;;;;22.85
20.01.2023 00:57:51;;;;22.85
20.01.2023 00:58:51;;;;22.85
20.01.2023 00:59:51;;;;22.85
20.01.2023 01:00:51;;;;22.84
20.01.2023 01:01:51;;;;22.84
20.01.2023 01:02:51;;;;22.84
20.01.2023 01:03:51;;;;22.84
20.01.2023 01:04:51;;;;22.84
20.01.2023 01:05:51;;;;22.84
20.01.2023 01:06:51;;;;22.84
20.01.2023 01:07:51;;;;22.98
20.01.2023 01:08:51;;;;23.17
20.01.2023 01:09:51;;;;23.36
20.01.2023 01:10:51;;;;23.51
20.01.2023 01:11:51;;;;23.62
20.01.2023 01:12:51;;;;23.7
20.01.2023 01:13:51;;;;23.77
20.01.2023 01:14:51;37;;1;25.54
20.01.2023 01:15:51;37;;1;29.76
20.01.2023 01:16:51;37;;1;30.85
20.01.2023 01:17:51;37;;1;31.44
20.01.2023 01:18:51;37;;1;31.88
20.01.2023 01:19:51;37;;1;32.24
20.01.2023 01:20:51;37.01;;1;32.54
20.01.2023 01:21:51;37.02;;1;32.73
